,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Campaign type,Bid strategy type,Campaign group,Original Conv Value,Predicted Conv Value 1,Predicted Conv Value 2
59,0,85,0,0,20.0,0,2,13,84,0.0116,0.32,7215,0.32,27.27,1,2,8,100.84,219.9967875647666,148.59815217391312
60,0,85,0,0,20.0,0,2,13,30,0.0108,0.18,2765,0.18,5.52,1,2,8,8.08,38.62744338933529,50.214585987261124
61,0,85,0,0,20.0,0,2,13,119,0.0103,0.26,11530,0.26,30.37,1,2,8,107.16,219.9967875647666,222.84756906077342
62,0,85,0,0,20.0,0,2,13,161,0.0088,0.32,18354,0.32,51.5,1,2,8,172.04,219.9967875647666,222.84756906077342
63,0,85,0,0,20.0,0,2,13,163,0.0126,0.31,12977,0.31,51.19,1,2,8,190.86,219.9967875647666,222.84756906077342
64,0,85,0,0,20.0,0,2,13,38,0.009899999999999999,0.16,3831,0.16,5.97,1,2,8,37.98,38.62744338933529,50.214585987261124
65,0,85,0,0,20.0,0,2,13,125,0.0113,0.33,11085,0.33,41.03,1,2,8,45.75,219.9967875647666,222.84756906077342
66,0,85,0,0,20.0,0,2,13,54,0.0113,0.33,4771,0.33,17.56,1,2,8,141.1,38.62744338933529,48.014200542005376
67,0,85,0,0,20.0,0,2,13,95,0.011399999999999999,0.18,8333,0.18,17.21,1,2,8,70.54,219.9967875647666,148.59815217391312
68,0,85,0,0,20.0,0,2,13,151,0.0106,0.37,14224,0.37,56.39,1,2,8,150.25,219.9967875647666,222.84756906077342
69,0,85,0,0,20.0,0,2,13,123,0.010700000000000001,0.31,11443,0.3,38.33,1,2,8,269.32,219.9967875647666,222.84756906077342
70,0,85,0,0,20.0,0,2,13,60,0.0126,0.34,4777,0.34,20.54,1,2,8,27.8,38.62744338933529,48.014200542005376
71,0,85,0,0,20.0,0,2,13,96,0.0108,0.26,8887,0.26,24.54,1,2,8,198.23,219.9967875647666,148.59815217391312
72,0,85,0,0,20.0,0,2,13,124,0.011699999999999999,0.25,10642,0.25,30.38,1,2,8,123.14,219.9967875647666,222.84756906077342
73,0,85,0,0,20.0,0,2,13,97,0.0096,0.33,10105,0.32,32.14,1,2,8,201.34,219.9967875647666,148.59815217391312
74,0,85,0,0,20.0,0,2,13,62,0.009300000000000001,0.23,6659,0.23,14.45,1,2,8,27.98,38.62744338933529,48.014200542005376
75,0,85,0,0,20.0,0,2,13,167,0.0113,0.32,14792,0.32,53.62,1,2,8,196.12,219.9967875647666,222.84756906077342
76,1,56,0,0,3.0,0,4,6,1,0.0667,0.06,15,0.06,0.06,3,7,0,0.0,0.23117200915855754,0.017456630531522195
77,1,56,0,0,3.0,0,4,6,2,0.0058,0.32,347,0.32,0.64,3,7,0,0.0,0.23117200915855754,0.017456630531522195
78,1,56,0,0,3.0,0,4,6,1,0.0074,0.11,136,0.11,0.11,3,7,0,0.0,0.23117200915855754,0.017456630531522195
79,1,56,0,0,3.0,0,4,6,2,0.004,0.09,499,0.09,0.18,3,7,0,0.0,0.23117200915855754,0.017456630531522195
80,1,56,0,0,3.0,0,4,6,0,0.0,0.0,36,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
81,1,56,0,0,3.0,0,4,6,0,0.0,0.0,86,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
82,0,144,0,0,5.0,0,0,15,32,0.0116,0.2,2752,0.2,6.45,1,2,4,62.01,38.62744338933529,50.214585987261124
83,0,144,0,0,5.0,0,0,15,26,0.0115,0.24,2254,0.24,6.24,1,2,4,0.0,38.62744338933529,19.66085314685316
84,0,144,0,0,5.0,0,0,15,33,0.0075,0.41,4416,0.41,13.51,1,2,4,35.51,38.62744338933529,48.014200542005376
85,0,144,0,0,5.0,0,0,15,25,0.0075,0.19,3315,0.19,4.73,1,2,4,75.92,38.62744338933529,50.214585987261124
86,0,30,0,0,10.0,0,2,13,9,0.0106,0.6,851,0.6,5.37,1,2,3,4.24,38.62744338933529,19.66085314685316
87,0,144,0,0,5.0,0,0,15,33,0.0083,0.41,3953,0.41,13.5,1,2,4,24.15,38.62744338933529,48.014200542005376
88,0,144,0,0,5.0,0,0,15,48,0.009899999999999999,0.28,4833,0.28,13.3,1,2,4,24.63,38.62744338933529,48.014200542005376
89,0,144,0,0,5.0,0,0,15,30,0.0058,0.36,5170,0.36,10.89,1,2,4,20.85,38.62744338933529,48.014200542005376
90,0,144,0,0,5.0,0,0,15,19,0.0095,0.14,2006,0.14,2.59,1,2,4,3.58,0.23117200915855754,14.74322884012539
91,0,144,0,0,5.0,0,0,15,17,0.0058,0.25,2931,0.23,4.2,1,2,4,42.55,38.62744338933529,19.66085314685316
92,0,144,0,0,5.0,0,0,15,15,0.0126,0.22,1195,0.22,3.24,1,2,4,15.42,0.23117200915855754,14.74322884012539
93,0,30,0,0,10.0,0,2,13,21,0.0059,0.5,3534,0.44,10.6,1,2,3,14.47,38.62744338933529,48.014200542005376
94,0,144,0,0,5.0,0,0,15,57,0.0096,0.36,5957,0.36,20.3,1,2,4,25.55,38.62744338933529,48.014200542005376
95,0,144,0,0,5.0,0,0,15,21,0.0102,0.28,2051,0.28,5.81,1,2,4,1.94,38.62744338933529,19.66085314685316
96,0,144,0,0,5.0,0,0,15,14,0.0066,0.42,2121,0.42,5.87,1,2,4,0.0,38.62744338933529,19.66085314685316
97,0,30,0,0,10.0,0,2,13,18,0.0102,0.36,1768,0.34,6.5,1,2,3,45.88,38.62744338933529,19.66085314685316
98,0,30,0,0,10.0,0,2,13,15,0.0173,0.36,867,0.36,5.42,1,2,3,0.0,38.62744338933529,19.66085314685316
99,0,144,0,0,5.0,0,0,15,30,0.0088,0.34,3428,0.34,10.24,1,2,4,0.06,38.62744338933529,48.014200542005376
100,0,30,0,0,10.0,0,2,13,12,0.013500000000000002,0.53,891,0.53,6.34,1,2,3,26.17,38.62744338933529,19.66085314685316
101,0,144,0,0,5.0,0,0,15,35,0.0076,0.29,4592,0.29,10.32,1,2,4,46.19,38.62744338933529,48.014200542005376
102,0,144,0,0,5.0,0,0,15,21,0.011000000000000001,0.46,1901,0.46,9.72,1,2,4,5.07,38.62744338933529,48.014200542005376
103,0,144,0,0,5.0,0,0,15,35,0.009399999999999999,0.26,3728,0.26,9.2,1,2,4,79.08,38.62744338933529,48.014200542005376
104,0,144,0,0,5.0,0,0,15,93,0.0072,0.28,12848,0.28,26.15,1,2,4,74.47,219.9967875647666,148.59815217391312
105,0,144,0,0,5.0,0,0,15,23,0.0113,0.3,2038,0.3,6.83,1,2,4,0.0,38.62744338933529,19.66085314685316
106,0,144,0,0,5.0,0,0,15,20,0.006999999999999999,0.45,2856,0.43,9.07,1,2,4,0.0,38.62744338933529,48.014200542005376
107,0,30,0,0,10.0,0,2,13,14,0.0045000000000000005,0.34,3084,0.23,4.74,1,2,3,0.0,38.62744338933529,19.66085314685316
108,0,30,0,0,10.0,0,2,13,28,0.0155,0.38,1810,0.37,10.59,1,2,3,31.01,38.62744338933529,48.014200542005376
109,0,30,0,0,10.0,0,2,13,13,0.005600000000000001,0.4,2330,0.4,5.15,1,2,3,0.0,38.62744338933529,19.66085314685316
110,0,30,0,0,10.0,0,2,13,9,0.0073,0.54,1237,0.54,4.85,1,2,3,0.0,38.62744338933529,19.66085314685316
111,0,144,0,0,5.0,0,0,15,29,0.0128,0.23,2271,0.23,6.58,1,2,4,12.19,38.62744338933529,19.66085314685316
112,0,144,0,0,5.0,0,0,15,14,0.0101,0.42,1390,0.42,5.93,1,2,4,40.94,38.62744338933529,19.66085314685316
113,0,30,0,0,10.0,0,2,13,2,0.0513,1.34,39,1.34,2.68,1,2,3,0.0,0.23117200915855754,50.52913043478261
114,0,144,0,0,5.0,0,0,15,69,0.0074,0.39,9335,0.39,27.02,1,2,4,127.44,219.9967875647666,88.10976190476188
115,0,144,0,0,5.0,0,0,15,71,0.012,0.33,5895,0.31,23.27,1,2,4,134.96,219.9967875647666,88.10976190476188
116,0,144,0,0,5.0,0,0,15,36,0.008199999999999999,0.3,4371,0.22,10.78,1,2,4,50.05,38.62744338933529,48.014200542005376
117,0,144,0,0,5.0,0,0,15,18,0.0103,0.2,1753,0.2,3.61,1,2,4,26.85,38.62744338933529,50.214585987261124
118,0,144,0,0,5.0,0,0,15,27,0.009399999999999999,0.29,2871,0.29,7.78,1,2,4,0.17,38.62744338933529,48.014200542005376
119,0,144,0,0,5.0,0,0,15,0,0.0,0.0,231,0.06,0.06,1,2,4,0.0,0.23117200915855754,0.017456630531522195
120,0,30,0,0,10.0,0,2,13,29,0.009399999999999999,0.48,3092,0.43,14.04,1,2,3,22.2,38.62744338933529,48.014200542005376
121,0,144,0,0,5.0,0,0,15,27,0.0126,0.3,2143,0.29,8.23,1,2,4,6.74,38.62744338933529,48.014200542005376
122,0,30,0,0,10.0,0,2,13,10,0.0097,0.43,1028,0.43,4.27,1,2,3,87.33,38.62744338933529,19.66085314685316
123,0,144,0,0,5.0,0,0,15,18,0.0076,0.31,2356,0.31,5.66,1,2,4,13.37,38.62744338933529,19.66085314685316
124,1,135,0,0,0.5,0,4,6,16,0.0152,0.24,1054,0.24,3.82,3,7,0,0.0,38.62744338933529,19.66085314685316
125,1,135,0,0,0.5,0,4,6,8,0.008,0.14,999,0.14,1.13,3,7,0,0.0,0.23117200915855754,7.421476355247985
126,2,35,0,0,1.0,0,5,12,4,0.0068000000000000005,0.6,585,0.4,2.38,1,2,0,0.0,0.23117200915855754,7.421476355247985
127,2,20,0,0,0.05,0,5,12,1,0.0179,0.04,56,0.04,0.04,0,2,0,0.0,0.23117200915855754,0.017456630531522195
128,1,135,0,0,0.5,0,4,6,3,0.016399999999999998,0.22,183,0.22,0.65,3,7,0,0.0,0.23117200915855754,0.017456630531522195
129,2,35,0,0,1.0,0,5,12,4,0.013500000000000002,0.26,297,0.15,1.04,1,2,0,0.0,0.23117200915855754,7.421476355247985
130,2,20,0,0,0.05,0,5,12,10,0.0063,0.63,1581,0.63,6.31,0,2,0,0.0,38.62744338933529,19.66085314685316
131,2,20,0,0,0.05,0,5,12,1,0.015600000000000001,0.05,64,0.05,0.05,0,2,0,0.0,0.23117200915855754,0.017456630531522195
132,2,35,0,0,1.0,0,5,12,3,0.0256,0.36,117,0.21,1.07,1,2,0,0.0,0.23117200915855754,7.421476355247985
133,1,142,0,0,0.1,0,4,6,13,0.0083,0.37,1566,0.37,4.82,3,7,0,0.0,38.62744338933529,19.66085314685316
134,1,142,0,0,0.1,0,4,6,16,0.0069,0.38,2320,0.38,6.06,3,7,0,41.98,38.62744338933529,19.66085314685316
135,1,67,0,0,0.5,0,4,5,1,0.035699999999999996,0.69,28,0.69,0.69,1,3,0,0.0,0.23117200915855754,0.017456630531522195
136,1,67,0,0,0.5,0,4,5,2,0.0137,0.21,146,0.21,0.41,1,3,0,0.0,0.23117200915855754,0.017456630531522195
137,1,67,0,0,0.5,0,4,5,3,0.027999999999999997,0.26,107,0.26,0.78,1,3,0,49.02,0.23117200915855754,0.017456630531522195
138,1,142,0,0,0.1,0,4,6,0,0.0,0.0,44,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
139,1,142,0,0,0.1,0,4,6,2,0.0021,0.2,944,0.2,0.4,3,7,0,0.0,0.23117200915855754,0.017456630531522195
140,1,67,0,0,0.5,0,4,5,0,0.0,0.0,76,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
141,1,67,0,0,0.5,0,4,5,2,0.060599999999999994,0.12,33,0.12,0.23,1,3,0,0.0,0.23117200915855754,0.017456630531522195
142,1,67,0,0,0.5,0,4,5,0,0.0,0.0,46,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
143,1,142,0,0,0.1,0,4,6,22,0.0073,0.23,3008,0.23,5.11,3,7,0,25.22,38.62744338933529,19.66085314685316
144,1,67,0,0,0.5,0,4,5,0,0.0,0.0,30,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
145,1,67,0,0,0.5,0,4,5,8,0.0062,0.23,1289,0.23,1.86,1,3,0,0.0,0.23117200915855754,7.421476355247985
146,1,67,0,0,0.5,0,4,5,1,0.0147,0.34,68,0.34,0.34,1,3,0,0.0,0.23117200915855754,0.017456630531522195
147,1,67,0,0,0.5,0,4,5,1,0.013000000000000001,0.28,77,0.28,0.28,1,3,0,0.0,0.23117200915855754,0.017456630531522195
148,1,67,0,0,0.5,0,4,5,3,0.0103,0.35,291,0.35,1.05,1,3,0,20.94,0.23117200915855754,7.421476355247985
149,1,67,0,0,0.5,0,4,5,0,0.0,0.0,16,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
150,1,67,0,0,0.5,0,4,5,0,0.0,0.0,52,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
151,1,67,0,0,0.5,0,4,5,6,0.012,0.14,498,0.14,0.85,1,3,0,0.0,0.23117200915855754,0.017456630531522195
152,1,67,0,0,0.5,0,4,5,2,0.0909,0.09,22,0.09,0.18,1,3,0,0.0,0.23117200915855754,8.667011494252874
153,1,67,0,0,0.5,0,4,5,2,0.0426,0.05,47,0.05,0.1,1,3,0,0.0,0.23117200915855754,0.017456630531522195
154,1,67,0,0,0.5,0,4,5,3,0.057699999999999994,0.14,52,0.14,0.43,1,3,0,0.0,0.23117200915855754,0.017456630531522195
155,1,142,0,0,0.1,0,4,6,6,0.009000000000000001,0.16,665,0.16,0.95,3,7,0,0.0,0.23117200915855754,7.421476355247985
156,1,142,0,0,0.1,0,4,6,5,0.0049,0.12,1017,0.12,0.6,3,7,0,0.0,0.23117200915855754,0.017456630531522195
157,1,67,0,0,0.5,0,4,5,0,0.0,0.0,14,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
158,2,37,0,0,1.0,0,5,12,0,0.0,0.0,12,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
159,0,38,0,0,2.0,0,0,15,16,0.0088,0.35,1819,0.27,5.59,1,2,4,12.66,38.62744338933529,19.66085314685316
160,0,38,0,0,2.0,0,0,15,6,0.0078000000000000005,0.57,769,0.43,3.42,1,2,4,0.0,38.62744338933529,19.66085314685316
161,0,38,0,0,2.0,0,0,15,6,0.0226,0.24,266,0.24,1.41,1,2,4,4.19,0.23117200915855754,7.421476355247985
162,0,107,0,0,5.0,0,0,15,2,0.011699999999999999,4.54,171,4.54,9.08,1,2,7,0.0,38.62744338933529,48.014200542005376
163,0,107,0,0,5.0,0,0,15,9,0.006999999999999999,0.21,1284,0.21,1.86,1,2,7,0.0,0.23117200915855754,14.74322884012539
164,0,38,0,0,2.0,0,0,15,24,0.0091,0.6,2640,0.5,14.4,1,2,4,7.28,38.62744338933529,48.014200542005376
165,0,38,0,0,2.0,0,0,15,16,0.010700000000000001,0.42,1491,0.42,6.77,1,2,4,28.2,38.62744338933529,19.66085314685316
166,0,38,0,0,2.0,0,0,15,18,0.0165,0.7,1094,0.7,12.67,1,2,4,4.29,38.62744338933529,48.014200542005376
167,0,44,0,0,2.0,0,0,15,29,0.0096,0.32,3010,0.32,9.36,1,2,6,133.24,38.62744338933529,48.014200542005376
168,0,38,0,0,2.0,0,0,15,28,0.0111,0.68,2533,0.66,19.11,1,2,4,6.71,38.62744338933529,48.014200542005376
169,0,107,0,0,5.0,0,0,15,13,0.0116,0.32,1124,0.32,4.15,1,2,7,586.39,38.62744338933529,19.66085314685316
170,0,44,0,0,2.0,0,0,15,15,0.0106,0.31,1418,0.31,4.62,1,2,6,20.68,38.62744338933529,19.66085314685316
171,0,38,0,0,2.0,0,0,15,24,0.016200000000000003,0.64,1480,0.61,15.26,1,2,4,64.38,38.62744338933529,48.014200542005376
172,0,107,0,0,5.0,0,0,15,0,0.0,0.0,15,0.0,0.0,1,2,7,0.0,0.23117200915855754,0.017456630531522195
173,0,38,0,0,2.0,0,0,15,5,0.0067,0.16,751,0.16,0.82,1,2,4,0.0,0.23117200915855754,0.017456630531522195
174,0,44,0,0,2.0,0,0,15,3,0.008199999999999999,0.4,366,0.4,1.19,1,2,6,17.18,0.23117200915855754,7.421476355247985
175,2,155,0,0,5.0,0,5,12,0,0.0,0.0,6,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
176,2,155,0,0,5.0,0,5,12,0,0.0,0.0,5,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
177,2,155,0,0,5.0,0,5,12,0,0.0,0.0,11,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
178,1,57,0,0,3.0,0,4,6,0,0.0,0.0,2,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
179,2,155,0,0,5.0,0,5,12,0,0.0,0.0,1,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
180,0,60,0,0,6.0,0,0,15,4,0.0078000000000000005,0.51,513,0.25,2.03,1,2,7,0.0,0.23117200915855754,14.74322884012539
181,0,60,0,0,6.0,0,0,15,7,0.0946,0.96,74,0.96,6.75,1,2,7,51.98,38.62744338933529,19.66085314685316
182,0,60,0,0,6.0,0,0,15,13,0.015,0.35,866,0.32,4.52,1,2,7,6.88,38.62744338933529,19.66085314685316
183,0,60,0,0,6.0,0,0,15,8,0.2051,0.32,39,0.32,2.52,1,2,7,0.0,0.23117200915855754,50.52913043478261
184,0,60,0,0,6.0,0,0,15,0,0.0,0.0,1,0.0,0.0,1,2,7,0.0,0.23117200915855754,0.017456630531522195
185,0,60,0,0,6.0,0,0,15,5,0.5,0.2,10,0.2,1.02,1,2,7,25.1,0.23117200915855754,50.52913043478261
186,0,60,0,0,6.0,0,0,15,2,0.0241,2.69,83,2.69,5.37,1,2,7,198.19,38.62744338933529,19.66085314685316
187,0,60,0,0,6.0,0,0,15,20,0.014499999999999999,0.5,1382,0.36,9.94,1,2,7,12.37,38.62744338933529,48.014200542005376
188,0,60,0,0,6.0,0,0,15,3,0.5,0.7,6,0.7,2.1,1,2,7,47.14,0.23117200915855754,50.52913043478261
189,0,60,0,0,6.0,0,0,15,4,0.6667000000000001,0.14,6,0.14,0.56,1,2,7,0.0,0.23117200915855754,8.667011494252874
190,0,60,0,0,6.0,0,0,15,13,0.0079,0.42,1642,0.28,5.4,1,2,7,12.75,38.62744338933529,19.66085314685316
191,0,60,0,0,6.0,0,0,15,3,0.25,0.2,12,0.2,0.59,1,2,7,0.0,0.23117200915855754,8.667011494252874
192,0,126,0,0,2.0,0,0,15,5,0.023,0.56,217,0.56,2.79,1,2,1,0.0,0.23117200915855754,7.421476355247985
193,0,126,0,0,2.0,0,0,15,0,0.0,0.0,3,0.0,0.0,1,2,1,0.0,0.23117200915855754,0.017456630531522195
194,0,102,0,0,30.0,0,2,13,108,0.0095,0.3,11358,0.3,32.38,1,2,0,123.25,219.9967875647666,222.84756906077342
195,0,102,0,0,30.0,0,2,13,53,0.011000000000000001,0.27,4808,0.27,14.46,1,2,0,106.68,38.62744338933529,48.014200542005376
196,0,102,0,0,30.0,0,2,13,87,0.0108,0.28,8037,0.28,24.22,1,2,0,215.92,219.9967875647666,148.59815217391312
197,0,102,0,0,30.0,0,2,13,124,0.0084,0.36,14782,0.36,44.23,1,2,0,196.4,219.9967875647666,222.84756906077342
198,0,102,0,0,30.0,0,2,13,260,0.0101,0.32,25752,0.32,82.62,1,2,0,164.08,219.9967875647666,222.84756906077342
199,0,102,0,0,30.0,0,2,13,92,0.0084,0.35,10891,0.35,32.16,1,2,0,136.56,219.9967875647666,148.59815217391312
200,0,102,0,0,30.0,0,2,13,192,0.0101,0.38,19063,0.38,73.86,1,2,0,206.15,219.9967875647666,222.84756906077342
201,0,102,0,0,30.0,0,2,13,170,0.0101,0.26,16769,0.26,44.15,1,2,0,265.59,219.9967875647666,222.84756906077342
202,0,102,0,0,30.0,0,2,13,125,0.0096,0.33,13021,0.33,40.64,1,2,0,158.1,219.9967875647666,222.84756906077342
203,0,102,0,0,30.0,0,2,13,121,0.0103,0.3,11802,0.3,36.84,1,2,0,311.4,219.9967875647666,222.84756906077342
204,0,102,0,0,30.0,0,2,13,88,0.0089,0.37,9874,0.37,32.61,1,2,0,23.97,219.9967875647666,148.59815217391312
205,0,102,0,0,30.0,0,2,13,151,0.009300000000000001,0.27,16283,0.27,40.19,1,2,0,227.0,219.9967875647666,222.84756906077342
206,0,102,0,0,30.0,0,2,13,97,0.011000000000000001,0.29,8852,0.29,28.13,1,2,0,112.76,219.9967875647666,148.59815217391312
207,0,102,0,0,30.0,0,2,13,115,0.009899999999999999,0.27,11607,0.27,31.05,1,2,0,286.95,219.9967875647666,222.84756906077342
208,0,102,0,0,30.0,0,2,13,188,0.009899999999999999,0.27,18939,0.27,51.44,1,2,0,1029.12,219.9967875647666,222.84756906077342
209,1,131,0,0,2.0,0,4,6,10,0.0076,0.29,1322,0.29,2.89,3,0,0,0.0,0.23117200915855754,7.421476355247985
210,0,102,0,0,30.0,0,2,13,152,0.0076,0.38,19984,0.38,57.52,1,2,0,694.88,219.9967875647666,222.84756906077342
211,0,102,0,0,30.0,0,2,13,138,0.0091,0.2,15157,0.2,27.29,1,2,0,114.92,219.9967875647666,222.84756906077342
212,0,102,0,0,30.0,0,2,13,258,0.009300000000000001,0.31,27627,0.3,79.5,1,2,0,341.91,219.9967875647666,222.84756906077342
213,0,102,0,0,30.0,0,2,13,70,0.0105,0.46,6682,0.46,32.41,1,2,0,159.34,219.9967875647666,88.10976190476188
214,0,23,0,0,10.0,0,2,13,43,0.0083,0.38,5201,0.38,16.36,1,2,4,0.0,38.62744338933529,48.014200542005376
215,0,23,0,0,10.0,0,2,13,86,0.0084,0.46,10256,0.46,39.81,1,2,4,227.42,219.9967875647666,148.59815217391312
216,0,23,0,0,10.0,0,2,13,17,0.0079,0.89,2165,0.89,15.09,1,2,4,16.01,38.62744338933529,48.014200542005376
217,1,150,0,0,2.0,0,4,6,5,0.0089,0.56,561,0.56,2.79,1,2,0,0.0,0.23117200915855754,7.421476355247985
218,1,150,0,0,2.0,0,4,6,3,0.0026,0.43,1171,0.1,1.3,1,2,0,0.0,0.23117200915855754,7.421476355247985
219,1,150,0,0,2.0,0,4,6,6,0.004699999999999999,0.52,1278,0.13,3.15,1,2,0,0.0,0.23117200915855754,7.421476355247985
220,0,90,0,0,10.0,0,1,0,0,0.0,0.0,1,0.0,0.0,1,2,5,0.0,0.23117200915855754,0.017456630531522195
221,0,46,0,0,2.0,0,0,15,17,0.009399999999999999,0.42,1809,0.42,7.11,1,2,6,99.54,38.62744338933529,19.66085314685316
222,0,46,0,0,2.0,0,0,15,17,0.0134,0.28,1270,0.28,4.78,1,2,6,20.61,38.62744338933529,19.66085314685316
223,0,46,0,0,2.0,0,0,15,15,0.01,0.42,1498,0.42,6.29,1,2,6,0.0,38.62744338933529,19.66085314685316
224,0,46,0,0,2.0,0,0,15,7,0.009300000000000001,0.39,749,0.23,2.73,1,2,6,0.0,0.23117200915855754,7.421476355247985
225,1,128,0,0,2.0,0,4,6,0,0.0,0.0,2,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
226,1,128,0,0,2.0,0,4,6,2,0.0083,0.47,241,0.47,0.94,3,7,0,0.0,0.23117200915855754,7.421476355247985
227,1,92,0,0,1.0,0,4,6,4,0.0288,0.5,139,0.5,2.0,2,3,0,0.0,0.23117200915855754,7.421476355247985
228,1,128,0,0,2.0,0,4,6,0,0.0,0.0,2,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
229,1,92,0,0,1.0,0,4,6,3,0.2727,0.38,11,0.38,1.15,2,3,0,0.0,0.23117200915855754,7.421476355247985
230,0,88,0,0,5.0,0,2,13,12,0.0191,0.37,627,0.37,4.39,1,2,7,0.0,38.62744338933529,19.66085314685316
231,0,88,0,0,5.0,0,2,13,17,0.011200000000000002,0.37,1522,0.25,6.28,1,2,7,19.69,38.62744338933529,19.66085314685316
232,0,88,0,0,5.0,0,2,13,34,0.0128,0.72,2662,0.58,24.52,1,2,7,37.57,38.62744338933529,48.014200542005376
233,0,88,0,0,5.0,0,2,13,1,0.07139999999999999,1.16,14,1.16,1.16,1,2,7,0.0,0.23117200915855754,50.52913043478261
234,0,88,0,0,5.0,0,2,13,23,0.0149,0.48,1539,0.44,11.08,1,2,7,1.08,38.62744338933529,48.014200542005376
235,0,88,0,0,5.0,0,2,13,17,0.0311,0.6,546,0.51,10.19,1,2,7,37.91,38.62744338933529,48.014200542005376
236,0,88,0,0,5.0,0,2,13,22,0.011899999999999999,0.55,1853,0.45,12.03,1,2,7,113.51,38.62744338933529,48.014200542005376
237,0,88,0,0,5.0,0,2,13,7,0.0070999999999999995,0.33,987,0.23,2.31,1,2,7,0.0,0.23117200915855754,14.74322884012539
238,0,88,0,0,5.0,0,2,13,24,0.0138,0.34,1744,0.29,8.12,1,2,7,0.0,38.62744338933529,48.014200542005376
239,0,88,0,0,5.0,0,2,13,15,0.0132,0.42,1137,0.33,6.31,1,2,7,14.21,38.62744338933529,19.66085314685316
240,0,88,0,0,5.0,0,2,13,17,0.0064,0.68,2677,0.5,11.54,1,2,7,0.0,38.62744338933529,48.014200542005376
241,0,88,0,0,5.0,0,2,13,13,0.0556,0.51,234,0.37,6.64,1,2,7,0.0,38.62744338933529,19.66085314685316
242,0,88,0,0,5.0,0,2,13,10,0.0087,0.65,1156,0.34,6.5,1,2,7,4.98,38.62744338933529,19.66085314685316
243,0,88,0,0,5.0,0,2,13,15,0.0089,0.44,1680,0.3,6.58,1,2,7,0.0,38.62744338933529,19.66085314685316
244,0,88,0,0,5.0,0,2,13,9,0.05,0.91,180,0.91,8.18,1,2,7,57.63,38.62744338933529,48.014200542005376
245,0,88,0,0,5.0,0,2,13,6,0.0072,0.57,831,0.29,3.44,1,2,7,64.82,38.62744338933529,19.66085314685316
246,0,88,0,0,5.0,0,2,13,1,0.0556,0.17,18,0.09,0.17,1,2,7,0.0,0.23117200915855754,0.017456630531522195
247,0,88,0,0,5.0,0,2,13,13,0.0108,0.6,1209,0.56,7.82,1,2,7,608.12,38.62744338933529,48.014200542005376
248,0,88,0,0,5.0,0,2,13,8,0.0073,0.53,1098,0.36,4.27,1,2,7,0.0,38.62744338933529,19.66085314685316
249,0,88,0,0,5.0,0,2,13,2,0.0025,1.9,805,1.27,3.8,1,2,7,0.0,38.62744338933529,19.66085314685316
250,0,88,0,0,5.0,0,2,13,23,0.010700000000000001,0.78,2147,0.66,17.86,1,2,7,226.71,38.62744338933529,48.014200542005376
251,2,36,0,0,0.01,0,5,12,17,0.0083,0.33,2044,0.33,5.62,1,2,0,0.0,38.62744338933529,19.66085314685316
252,1,97,0,0,2.0,0,4,6,38,0.0073,0.22,5226,0.22,8.22,3,6,0,0.0,38.62744338933529,91.82370967741937
253,0,111,0,0,2.0,0,0,15,10,0.0106,0.33,947,0.33,3.25,1,3,0,26.13,0.23117200915855754,7.421476355247985
254,0,111,0,0,2.0,0,0,15,12,0.0128,0.17,941,0.17,1.98,1,3,0,0.0,0.23117200915855754,7.421476355247985
255,0,111,0,0,2.0,0,0,15,0,0.0,0.0,18,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
256,0,111,0,0,2.0,0,0,15,2,0.0163,0.12,123,0.12,0.24,1,3,0,0.0,0.23117200915855754,0.017456630531522195
257,0,111,0,0,2.0,0,0,15,6,0.0092,0.18,655,0.18,1.07,1,3,0,0.0,0.23117200915855754,7.421476355247985
258,0,111,0,0,2.0,0,0,15,10,0.0176,0.22,569,0.22,2.23,1,3,0,0.0,0.23117200915855754,7.421476355247985
259,1,160,0,0,15.0,0,4,6,7,0.013500000000000002,0.23,519,0.23,1.63,3,7,0,0.38,0.23117200915855754,14.74322884012539
