Day,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Conv. value,Campaign type,Bid strategy type,Campaign group
2024-03-08,Paused,Gooogle_Css_P- Max_Metal_Holder_08/03/2024,--,GBP,2,Daily,Paused,campaign paused; unknown,8,1.23%,0.3,650,0.3,2.41,0,Performance Max,Maximize Conversion Value,--
2024-03-23,Paused,Gooogle_Css_P- Max_Metal_Holder_08/03/2024,--,GBP,2,Daily,Paused,campaign paused; unknown,10,0.47%,0.39,2140,0.36,3.93,26.47,Performance Max,Maximize Conversion Value,--
2024-03-26,Paused,Gooogle_Css_P- Max_Metal_Holder_08/03/2024,--,GBP,2,Daily,Paused,campaign paused; unknown,2,0.48%,0.76,417,0.76,1.51,0,Performance Max,Maximize Conversion Value,--
2024-03-31,Paused,Gooogle_Css_P- Max_Metal_Holder_08/03/2024,--,GBP,2,Daily,Paused,campaign paused; unknown,2,1.56%,0.35,128,0.35,0.69,39.46,Performance Max,Maximize Conversion Value,--
2024-04-19,Enabled,Shoptimised-VENDOR_WALL_LIGHT- P-Max ~sajeepan,--,GBP,5,Daily,Eligible,unknown,8,2.26%,0.41,354,0.41,3.31,0,Performance Max,Maximize Conversion Value,SAJE
2024-05-01,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,11,0.53%,0.45,2091,0.45,4.97,12.47,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-03-27,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,8,1.02%,0.32,787,0.29,2.59,0,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-05-05,Enabled,Shoptimised-VENDOR_WALL_LIGHT- P-Max ~sajeepan,--,GBP,5,Daily,Eligible,unknown,4,1.59%,0.3,252,0.3,1.2,0,Performance Max,Maximize Conversion Value,SAJE
2024-04-13,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,4,1.67%,0.32,240,0.11,1.26,0.2,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-04-04,Removed,GOOGLE CSS- manuval CPC TO ROAS- Susain 23/02/24,--,GBP,15,Daily,Removed,campaign removed; unknown,0,0%,0,51,0,0,0,Shopping,Target ROAS,--
2024-03-06,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,16,1.41%,0.26,1136,0.26,4.23,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-04-01,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,13,0.73%,0.36,1787,0.21,4.71,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-02-23,Removed,GOOGLE CSS- manuval CPC TO ROAS- Susain 23/02/24,--,GBP,15,Daily,Removed,campaign removed; unknown,0,0%,0,35,0,0,0,Shopping,Target ROAS,--
2023-08-21,Removed,Website traffic 11/08/2023,--,GBP,3,Daily,Removed,campaign removed; unknown,0,0%,0,14,0,0,0,Shopping,Target ROAS,--
2024-05-10,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,2,0.84%,0.42,237,0.42,0.84,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-11,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,23,2.23%,0.34,1030,0.34,7.77,22.4,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-02-12,Removed,new all  04/12/2023,--,GBP,5,Daily,Removed,campaign removed; unknown,0,0%,0,4,0,0,0,Shopping,Target ROAS,--
2024-04-23,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,5,6.67%,0.39,75,0.2,1.95,23.99,Performance Max,Maximize Conversion Value,--
2024-02-21,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,31,1.10%,0.4,2826,0.4,12.32,90.28,Performance Max,Maximize Conversion Value,--
2024-03-05,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,10,3.32%,0.43,301,0.33,4.31,28.98,Performance Max,Maximize Conversion Value,--
2023-11-16,Paused,Performance Max-44 50% off black friday,--,GBP,0.1,Daily,Paused,campaign paused; most asset groups under review,0,0%,0,240,0,0,0,Performance Max,Maximize Conversion Value,--
2024-02-23,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,7,1.33%,0.49,527,0.43,3.43,42.27,Performance Max,Maximize Conversion Value,--
2023-11-14,Paused,Performance Max-44 50% off black friday,--,GBP,0.1,Daily,Paused,campaign paused; most asset groups under review,1,0.55%,0.42,181,0.42,0.42,0,Performance Max,Maximize Conversion Value,--
2024-04-26,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,1,1.96%,1.29,51,0.43,1.29,0,Performance Max,Maximize Conversion Value,--
2024-02-24,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,17,0.73%,0.47,2329,0.44,7.98,0,Performance Max,Maximize Conversion Value,--
2024-02-13,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,20,1.34%,0.33,1492,0.25,6.61,52.14,Performance Max,Maximize Conversion Value,--
2024-03-09,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,6,1.11%,0.47,540,0.47,2.79,0,Performance Max,Maximize Conversion Value,--
2023-07-19,Removed,Target ROAS experiment - All Product 2,--,GBP,2,Daily,Removed,campaign removed; campaign ended; unknown,9,0.86%,0.09,1049,0.09,0.85,0,Shopping,Target ROAS,--
2023-07-27,Removed,Target ROAS experiment - All Product 2,--,GBP,2,Daily,Removed,campaign removed; campaign ended; unknown,21,1.14%,0.2,1843,0.2,4.27,198.62,Shopping,Target ROAS,--
2023-07-24,Removed,Target ROAS experiment - All Product 2,--,GBP,2,Daily,Removed,campaign removed; campaign ended; unknown,17,1.23%,0.15,1378,0.15,2.62,46.01,Shopping,Target ROAS,--
2023-10-21,Paused,Cables unguessed new 19/10/2023,--,GBP,0.1,Daily,Paused,campaign paused; unknown,0,0%,0,21,0,0,0,Shopping,Target ROAS,--
2024-02-21,Paused,GOOGLE CSS-PMAX-pendent light -05/02/24 without asset~susain,--,GBP,1,Daily,Paused,campaign paused; unknown,8,1.08%,0.48,743,0.38,3.84,0,Performance Max,Maximize Conversion Value,--
2023-08-20,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,7,0,0,0,Search,Maximize Conversion Value (Target ROAS),--
2023-06-20,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,1,20%,0.01,5,0.01,0.01,0,Search,Maximize Conversion Value (Target ROAS),--
2023-08-04,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,5,14.71%,0.61,34,0.61,3.05,0,Search,Maximize Conversion Value (Target ROAS),--
2023-09-27,Paused,Top Selling 02/09/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,1,0,0,0,Shopping,Target ROAS,--
2023-06-16,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,3,0,0,0,Search,Maximize Conversion Value (Target ROAS),--
2023-07-01,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,4,7.69%,0.02,52,0.02,0.06,0,Search,Maximize Conversion Value (Target ROAS),--
2023-08-22,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,7,15.91%,0.29,44,0.29,2,0,Search,Maximize Conversion Value (Target ROAS),--
2023-09-26,Paused,Top Selling 02/09/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,23,1.41%,0.24,1627,0.24,5.41,57.29,Shopping,Target ROAS,--
2023-08-03,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,6,10%,0.11,60,0.11,0.64,0,Search,Maximize Conversion Value (Target ROAS),--
2023-09-18,Paused,Top Selling 02/09/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,10,0,0,0,Shopping,Target ROAS,--
2023-09-25,Paused,Top Selling 02/09/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,1,3.70%,0.21,27,0.21,0.21,0,Shopping,Target ROAS,--
2023-07-28,Paused,Sales-Search-36 Cables S,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,1,0,0,0,Search,Maximize Conversion Value (Target ROAS),--
2024-03-11,Paused,GOOGLE CSS-{1 product}-2m Twisted Cable E27 Base Pendant Holder,--,GBP,4,Daily,Paused,campaign paused; unknown,4,0.54%,0.85,734,0.31,3.39,0,Performance Max,Maximize Conversion Value,--
2024-03-10,Paused,GOOGLE CSS-{1 product}-2m Twisted Cable E27 Base Pendant Holder,--,GBP,4,Daily,Paused,campaign paused; unknown,7,0.54%,0.81,1308,0.44,5.69,21.57,Performance Max,Maximize Conversion Value,--
2023-10-08,Paused,All product campaign,--,GBP,2,Daily,Paused,campaign paused; unknown,3,0.79%,0.21,380,0.21,0.63,0,Shopping,Target ROAS,--
2023-07-24,Paused,All product campaign,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,2,0,0,0,Shopping,Target ROAS,--
2024-02-06,Paused,KLARNA _Vendor_P-MAX 03/02/2024-NO asset ~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,7,0.22%,0.38,3135,0.13,2.63,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-02-12,Paused,KLARNA _Vendor_P-MAX 03/02/2024-NO asset ~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,8,2.95%,0.4,271,0.4,3.22,6.28,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-20,Paused,KLARNA _Vendor_P-MAX 03/02/2024-NO asset ~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,1,0.72%,1.02,138,1.02,1.02,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-02-18,Paused,Vendor cable batch 3 Klarna ~Thusanth,--,GBP,3,Daily,Paused,campaign paused; unknown,0,0%,0,13,0,0,0,Shopping,CPC (enhanced),--
2024-02-11,Paused,Vendor cable batch 3 Klarna ~Thusanth,--,GBP,3,Daily,Paused,campaign paused; unknown,0,0%,0,2,0,0,0,Shopping,CPC (enhanced),--
2024-02-26,Paused,Vendor cable batch 3 Klarna ~Thusanth,--,GBP,3,Daily,Paused,campaign paused; unknown,0,0%,0,7,0,0,0,Shopping,CPC (enhanced),--
2023-08-27,Removed,Performance Max-34,--,GBP,2,Daily,Removed,campaign removed; unknown,0,0%,0,8,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-04-28,Enabled,Lampshades Vendor Converted,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,11,0.97%,0.66,1130,0.56,7.25,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-10-12,Paused,Netharland all,--,GBP,3,Daily,Paused,campaign paused; unknown,11,0.99%,0.32,1112,0.32,3.47,21.46,Shopping,Target ROAS,--
2023-10-04,Paused,Netharland all,--,GBP,3,Daily,Paused,campaign paused; unknown,8,1.20%,0.24,666,0.24,1.9,0,Shopping,Target ROAS,--
2023-07-26,Paused,Website traffic All product,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,2,0,0,0,Shopping,CPC (enhanced),--
2023-09-21,Paused,Transformer Product hero 01/09/2023,--,GBP,0.5,Daily,Paused,campaign paused; unknown,6,1.19%,0.58,504,0.58,3.47,0,Shopping,Target ROAS,--
2023-09-27,Paused,Transformer Product hero 01/09/2023,--,GBP,0.5,Daily,Paused,campaign paused; unknown,3,0.41%,0.38,725,0.38,1.13,0,Shopping,Target ROAS,--
2024-01-26,Removed,GOOGLE-PMax: home and garden,--,GBP,1,Daily,Removed,campaign removed; unknown,2,0.60%,1.06,331,0.26,2.12,0,Performance Max,Maximize Conversion Value,--
2024-02-01,Removed,"DISPLAY CAMPAIGN-05,01,24~susain",--,GBP,0.05,Daily,Removed,campaign removed; unknown,1,0.73%,0.04,137,0.04,0.04,0,Display,Maximize Conversion Value,--
2024-02-16,Removed,GOOGLE vendors bulbs-pmax ~susain,--,GBP,1,Daily,Removed,campaign removed; unknown,7,0.61%,0.7,1145,0.33,4.92,4.86,Performance Max,Maximize Conversion Value,--
2023-09-05,Paused,Transformer Product hero 01/09/2023,--,GBP,0.5,Daily,Paused,campaign paused; unknown,4,1.12%,0.21,357,0.21,0.83,0,Shopping,Target ROAS,--
2024-01-11,Removed,"DISPLAY CAMPAIGN-05,01,24~susain",--,GBP,0.05,Daily,Removed,campaign removed; unknown,0,0%,0,132,0,0,0,Display,Maximize Conversion Value,--
2023-09-23,Paused,Transformer Product hero 01/09/2023,--,GBP,0.5,Daily,Paused,campaign paused; unknown,2,1.14%,0.62,176,0.62,1.24,0,Shopping,Target ROAS,--
2024-02-08,Removed,"DISPLAY CAMPAIGN-05,01,24~susain",--,GBP,0.05,Daily,Removed,campaign removed; unknown,1,0.25%,0.05,393,0.05,0.05,0,Display,Maximize Conversion Value,--
2023-10-15,Paused,Transformer Product hero 01/09/2023,--,GBP,0.5,Daily,Paused,campaign paused; unknown,7,1.48%,0.18,472,0.18,1.24,0,Shopping,Target ROAS,--
2023-07-03,Paused,Standard-Shopping Campign-5/5/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,4,2.29%,0.85,175,0.85,3.38,0,Shopping,Target ROAS,--
2023-06-29,Removed,Selected Offer Products,--,GBP,2,Daily,Removed,campaign removed; unknown,0,0%,0,10,0,0,0,Shopping,CPC (enhanced),--
2023-08-05,Paused,All Product Hero 26/07/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,7,0.56%,0.27,1252,0.27,1.87,3.68,Shopping,CPC (enhanced),--
2023-12-10,Paused,KLARNA CSS-PMax/all products/MU-50~susain,--,GBP,5,Daily,Paused,campaign paused; unknown; No asset groups,10,0.61%,0.28,1640,0.28,2.77,56.15,Performance Max,Maximize Conversion Value,--
2024-02-26,Paused,KLARNA CSS-PMax/all products/MU-50~susain,--,GBP,5,Daily,Paused,campaign paused; unknown; No asset groups,15,2.01%,0.31,747,0.31,4.71,14.78,Performance Max,Maximize Conversion Value,--
2024-02-07,Paused,KLARNA CSS-PMax/all products/MU-50~susain,--,GBP,5,Daily,Paused,campaign paused; unknown; No asset groups,38,1.33%,0.22,2864,0.22,8.24,44.2,Performance Max,Maximize Conversion Value,--
2024-02-29,Paused,KLARNA CSS-PMax/all products/MU-50~susain,--,GBP,5,Daily,Paused,campaign paused; unknown; No asset groups,13,1.52%,0.18,856,0.18,2.4,0,Performance Max,Maximize Conversion Value,--
2023-08-06,Paused,All Product Hero 26/07/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,10,1.29%,0.27,776,0.27,2.67,0,Shopping,CPC (enhanced),--
2024-02-02,Paused,KLARNA CSS-PMax/all products/MU-50~susain,--,GBP,5,Daily,Paused,campaign paused; unknown; No asset groups,16,1.40%,0.18,1143,0.18,2.83,69.14,Performance Max,Maximize Conversion Value,--
2023-07-28,Paused,All Product Hero 26/07/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,5,1.42%,0.25,352,0.25,1.24,0,Shopping,CPC (enhanced),--
2023-12-18,Paused,KLARNA CSS-PMax/all products/MU-50~susain,--,GBP,5,Daily,Paused,campaign paused; unknown; No asset groups,6,0.78%,0.27,772,0.27,1.6,0,Performance Max,Maximize Conversion Value,--
2024-03-15,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,133,1.01%,0.43,13228,0.43,57.6,106.69,Performance Max,Maximize Conversion Value,--
2023-11-10,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,111,1.05%,0.3,10557,0.3,33.28,386.03,Performance Max,Maximize Conversion Value,--
2024-02-13,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,105,1.07%,0.24,9819,0.24,25.04,390.08,Performance Max,Maximize Conversion Value,--
2024-02-10,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,205,1.10%,0.25,18562,0.25,50.71,109.13,Performance Max,Maximize Conversion Value,--
2024-04-28,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,119,1.13%,0.31,10506,0.31,37.33,234.39,Performance Max,Maximize Conversion Value,--
2024-03-06,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,151,1.03%,0.45,14596,0.41,68.01,244.27,Performance Max,Maximize Conversion Value,--
2023-11-26,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,181,1.16%,0.26,15572,0.26,47.52,276.27,Performance Max,Maximize Conversion Value,--
2023-11-05,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,101,0.89%,0.27,11386,0.27,26.8,67.04,Performance Max,Maximize Conversion Value,--
2024-04-20,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,103,1%,0.33,10254,0.33,33.65,88.85,Performance Max,Maximize Conversion Value,--
2024-02-23,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,214,0.86%,0.31,24822,0.31,66.66,336.51,Performance Max,Maximize Conversion Value,--
2024-05-04,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,63,0.95%,0.36,6615,0.36,22.94,77.2,Performance Max,Maximize Conversion Value,--
2024-01-19,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,58,1%,0.25,5801,0.25,14.33,163.2,Performance Max,Maximize Conversion Value,--
2023-12-25,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,95,0.81%,0.31,11774,0.31,29.57,63.75,Performance Max,Maximize Conversion Value,--
2024-04-03,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,64,1.23%,0.31,5208,0.31,19.79,198.24,Performance Max,Maximize Conversion Value,--
2023-11-15,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,95,0.97%,0.34,9779,0.34,32.54,184.08,Performance Max,Maximize Conversion Value,--
2024-02-03,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,149,1.08%,0.28,13734,0.28,41.95,527.4,Performance Max,Maximize Conversion Value,--
2023-12-02,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,201,0.83%,0.28,24098,0.28,56.57,146.93,Performance Max,Maximize Conversion Value,--
2024-02-15,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,140,1.01%,0.35,13855,0.35,48.34,41.08,Performance Max,Maximize Conversion Value,--
2024-01-25,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,132,0.96%,0.29,13718,0.29,38.83,210.93,Performance Max,Maximize Conversion Value,--
2023-07-18,Paused,Top sell in web,--,GBP,2,Daily,Paused,campaign paused; unknown,18,1.20%,0.28,1501,0.28,5.11,0,Shopping,CPC (enhanced),--
2024-01-08,Enabled,Shoptimised | Incremental | Performance Max,--,GBP,30,Daily,Eligible (Limited),limited by budget; unknown,122,0.91%,0.25,13414,0.25,30.26,62.83,Performance Max,Maximize Conversion Value,--
2023-07-02,Paused,Performance Max-19Spiderlight,--,GBP,1,Daily,Paused,campaign paused; most asset groups under review,1,0.38%,0.2,263,0.2,0.2,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-09,Paused,Lighting Sets  08/07/2023,--,GBP,4.2,Daily,Paused,campaign paused; unknown,0,0%,0,3,0,0,0,Shopping,CPC (enhanced),--
2023-11-03,Paused,High Conversion Product 18/10,--,GBP,0.1,Daily,Paused,campaign paused; unknown,2,1.22%,0.27,164,0.27,0.54,0,Shopping,CPC (enhanced),--
2023-11-13,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,13,0.71%,0.6,1834,0.6,7.8,0,Performance Max,Maximize Conversion Value,--
2023-11-20,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,1,2.56%,0.1,39,0.1,0.1,0,Performance Max,Maximize Conversion Value,--
2023-11-16,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,0,0%,0,12,0,0,0,Performance Max,Maximize Conversion Value,--
2023-10-31,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,5,0.64%,0.18,780,0.18,0.92,0,Performance Max,Maximize Conversion Value,--
2023-10-14,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,35,0.66%,0.32,5272,0.32,11.28,7.5,Performance Max,Maximize Conversion Value,--
2023-10-10,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,20,0.38%,0.51,5286,0.51,10.21,16.95,Performance Max,Maximize Conversion Value,--
2023-08-15,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,45,1.29%,0.12,3497,0.12,5.18,47.6,Shopping,Target ROAS,--
2023-08-05,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,11,1.13%,0.1,973,0.1,1.11,11.17,Shopping,Target ROAS,--
2023-11-14,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,168,1.02%,0.31,16399,0.31,51.75,270.63,Shopping,Target ROAS,--
2023-11-11,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,57,1.24%,0.17,4595,0.17,9.73,143.8,Shopping,Target ROAS,--
2023-10-26,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,100,1.33%,0.14,7511,0.14,14.42,95.84,Shopping,Target ROAS,--
2023-08-03,Paused,Performance Max-21 Cabels,--,GBP,3,Daily,Paused,campaign paused; most asset groups under review,4,3.33%,0.58,120,0.58,2.31,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-10-23,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,178,0.96%,0.28,18453,0.28,49.48,1987.41,Shopping,Target ROAS,--
2023-09-03,Paused,Performance Max-21 Cabels,--,GBP,3,Daily,Paused,campaign paused; most asset groups under review,0,0%,0,5,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-10-15,Enabled,LED_Bullbs_PM_7/7/2023~common,--,GBP,5,Daily,Eligible,unknown,28,1.89%,0.3,1485,0.3,8.49,26.47,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-01-06,Paused,SHOPTIMISED-Performance Max-46-new customer only (LEDSone 5309914352)~prunthan,--,GBP,2,Daily,Paused,campaign paused; unknown,14,0.90%,0.18,1547,0.18,2.58,76.37,Performance Max,Maximize Conversion Value,--
2024-01-06,Enabled,LED_Bullbs_PM_7/7/2023~common,--,GBP,5,Daily,Eligible,unknown,15,16.13%,0.22,93,0.22,3.34,18,Performance Max,Maximize Conversion Value (Target ROAS),--
